target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.2,3809.8901780779915,65.34,16301.0,1790370865.082,1790370881.9114,0.72,1245.0,33,-420
1395,1391.0,4342.475742713683,71.29,16301.0,1790370892.0092,1790370906.7868,0.72,1327.0,30,-420
1545,1537.0,4805.883455708185,76.21,16301.0,1790370916.6095,1790370929.96,0.72,1455.0,27,-420
1702,1695.0,5378.194662882418,83.87,15596.9,1790370940.2421,1790370952.1585,0.755,1612.0,24,-420
1852,1845.0,5891.423843738082,97.41,15563.3,1790370962.3401,1790370973.2322,0.795,1785.0,22,-420
2010,2002.0,6403.428571199118,113.87,15485.7,1790370983.1583,1790370993.1447,0.84,1942.0,20,-420
2167,2141.6,6751.267768253755,118.97,16301.0,1790371003.0397,1790371012.5369,0.84,1942.0,19,-420
2317,2275.1,7095.462028115981,125.56,16301.0,1790371022.8461,1790371031.8734,0.84,1942.0,18,-420
2475,2434.4,7633.411700620465,127.51,15332.8,1790371042.2451,1790371050.6638,0.845,1972.0,16,-420
2625,2563.7,7973.109371432951,134.72,16301.0,1790371061.07,1790371069.0953,0.845,1972.0,16,-420
2782,2751.9,8658.033665257468,138.4,15636.7,1790371079.322,1790371086.7179,0.855,1987.0,15,-420
2932,2768.4,8633.879172314471,149.04,16301.0,1790371096.947,1790371104.356,0.8625,2036.0,14,-420
3090,2793.5,8622.129856966189,144.11,15636.7,1790371114.7166,1790371122.1356,0.87,2040.0,15,-420
