"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1234.8","1230","1237","16301","16301","16301","True","-2.2","none","82.96","17.48","91.38","48.1","49","95.8","72.4","True","10.876","8.7565","8.8927","0.1361","3889744474414.1294","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"1395","1391.5","1387","1395","16301","16301","16301","True","-3.5","none","88","29.01","95.37","48.1","49","95.1","75.86","True","10.237","8.2107","8.3585","0.1478","4148352504509.0786","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000004"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","87.33","11.64","99.1","47.9","49","94.6","74.72","True","9.827","7.6868","7.7974","0.1106","4431070956555.369","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","99.53","20.25","111.12","49.3","51","95.9","84.31","True","9.16","7.2571","7.3529","0.0958","4693456436796.548","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000004"
"1852","1845","1845","1845","15109.4","810","16301","True","-7","none","105.31","13.4","122.66","50.4","52","92.3","90.25","True","9.156","7.0177","7.1278","0.1101","4853560182082.289","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","121.1","36.72","133.79","52.2","53","99.2","102.6","True","9.124","7.0326","7.1367","0.104","4843231572573.308","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2167","2139.9","2137","2160","16301","16301","16301","True","-27.1","none","118.85","19.4","134.13","52.2","54","95.8","101.46","True","9.162","7.0448","7.1446","0.0999","4834899282376.195","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","15109.4","810","16301","True","-7","none","125.04","14.82","143.37","53.2","55","92.3","105.65","True","9.241","7.0437","7.1463","0.1026","4835652077136.972","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2475","2460.5","2460","2467","16301","16301","16301","True","-14.5","none","135.2","24.55","151.97","54.5","57","94.7","114.83","True","9.153","7.0481","7.1428","0.0947","4832627973263.141","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2625","2605","2602","2617","15109.4","810","16301","True","-20","none","132.59","16.69","154.03","54.9","57","92.3","113.56","True","9.162","7.0499","7.1595","0.1095","4831356327860.283","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2782","2730.5","2722","2752","16301","16301","16301","False","-51.5","below","139.65","38.88","154.55","55.6","57","95.1","118.77","True","9.216","7.0541","7.157","0.1028","4828473186133.44","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2932","2846.3","2820","2887","16316.4","16301","16501","False","-85.7","below","134.29","15.55","154.77","55.4","57","92.5","114.5","True","9.129","7.0576","7.1446","0.087","4826116754264.912","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","2902.2","2842","2925","16301","16301","16301","False","-187.8","below","141.7","46.48","155.11","56.2","57","100","120.08","True","9.173","7.0554","7.1726","0.1171","4827576604762.063","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
