"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.2","1230","1237","16301","16301","16301","True","-1.8","none","65.83","17.75","71.55","46.9","47","98.3","57.74","True","10.873","8.7829","8.9244","0.1415","355225265942.2114","byte/s","True","16","20","0x0000000000000001;0x0000000000000000"
"1395","1392.3","1387","1395","16301","16301","16301","True","-2.7","none","68.29","22.16","74.26","45.9","46","97.3","59.65","True","10.206","8.1623","8.3073","0.1449","382233217472.8963","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","66.94","11.03","76.18","45.2","46","93","58.16","True","9.748","7.6971","7.8234","0.1263","405334835542.3112","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","74.96","20.64","82.58","45.4","46","93.5","64.01","True","9.194","7.2899","7.3939","0.1039","427973809415.29016","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16316.4","16301","16501","True","-7","none","78.57","13.16","90.68","45.8","47","92.3","67.86","True","9.176","7.0792","7.1758","0.0966","440717634612.47595","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","88.21","27.02","97.36","46.8","47","99.6","75.29","True","9.157","7.076","7.1879","0.1119","440914637464.8999","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2167","2152.6","2152","2160","16301","16301","16301","True","-14.4","none","87.67","21.42","98.28","46.6","48","93.1","75.26","True","9.213","7.1675","7.267","0.0996","435286914615.2694","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","95.81","43.73","102.73","47.6","48","100","81.47","True","9.257","7.0633","7.1573","0.0941","441709284768.76996","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2475","2460.5","2460","2467","16301","16301","16301","True","-14.5","none","97.8","18.03","110.22","48.3","49","95.9","83.7","True","9.175","7.0665","7.1727","0.1061","441505941934.7624","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2625","2609.4","2602","2610","15109.4","810","16301","True","-15.6","none","100.88","14.61","111.4","48.3","50","92.3","85.6","True","9.204","7.0665","7.1612","0.0947","441506135618.4773","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2782","2737.6","2730","2752","16301","16301","16301","False","-44.4","below","100.33","23.58","111.98","48.7","50","96.7","86.29","True","9.183","7.0677","7.1632","0.0956","441433947058.0285","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2932","2864.8","2857","2880","15109.4","810","16301","False","-67.2","below","98.45","14.96","112.45","48.8","50","92.3","84.02","True","9.207","7.0664","7.1982","0.1318","441509846883.4962","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","2926","2917","2962","16301","16301","16301","False","-164","below","101.03","23.77","112.58","49.2","50","96","86.39","True","9.165","7.068","7.1683","0.1003","441414242358.81836","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
