"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.2","1230","1237","16301","16301","16301","True","-0.8","none","35.56","21.03","36.47","45.1","46","99.2","33.03","True","21.04","18.3011","18.5417","0.2406","3277363935203.4326","FLOP/s","True","34","39","0x0000000000000001;0x0000000000000000"
"1395","1393.2","1387","1395","16301","16301","16301","True","-1.8","none","38.63","30.29","39.41","44","44","100","35.65","True","18.915","16.2544","16.5199","0.2655","3690023746124.8955","FLOP/s","True","31","35","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","41.04","33.33","41.8","43","44","97","37.31","True","17.305","14.7113","14.9612","0.2498","4077072402037.9473","FLOP/s","True","28","32","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","45.72","26.49","47.32","43.9","44","99","41.04","True","15.545","13.3304","13.5041","0.1736","4499420884326.63","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","52.16","27.82","54.26","44.9","45","98.7","46.29","True","14.535","12.261","12.4444","0.1834","4891852542654.313","FLOP/s","True","23","27","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","63.83","53.9","65.1","46.4","47","100","56.35","True","13.542","11.3029","11.439","0.1361","5306539109945.429","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","67.1","52.16","68.79","47.2","48","97.9","58.7","True","13.042","10.5204","10.6661","0.1457","5701209018879.47","FLOP/s","True","19","24","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","72.14","24.9","76.92","48.4","49","100","64.2","True","11.88","9.8015","9.9361","0.1346","6119389944642.166","FLOP/s","True","19","22","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","82.52","33.58","87.77","49.9","51","98.2","72.9","True","11.448","9.2126","9.3587","0.1462","6510565303389.299","FLOP/s","True","18","21","0x0000000000000001;0x0000000000000000"
"2625","2616.1","2602","2617","16301","16301","16301","True","-8.9","none","87.62","33.77","93.37","51.2","52","97.9","76.74","True","10.774","8.6989","8.8342","0.1353","6894998426031.104","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"2782","2759.5","2752","2760","16301","16301","16301","True","-22.5","none","86.82","16.45","96.53","51.6","53","93","76.68","True","10.79","8.3014","8.4058","0.1044","7225169286988.149","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2932","2896.8","2887","2902","16301","16301","16301","False","-35.2","below","92.58","25.81","100.99","52.9","54","100","81","True","10.288","7.9494","8.0573","0.1079","7545121786072.442","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"3090","2962.1","2955","2970","16301","16301","16301","False","-127.9","below","96.07","39.08","102.84","53.1","54","100","82.73","True","9.75","7.7904","7.8939","0.1035","7699072661523.205","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
