"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.2","1230","1237","16301","16301","16301","True","-0.8","none","59.94","12.86","65.2","43.2","44","98.7","52.86","True","11.39","9.5847","9.708","0.1233","199938020233.79337","FLOP/s","True","18","21","0x0000000000000001;0x0000000000000000"
"1395","1393.1","1387","1395","16301","16301","16301","True","-1.9","none","61.93","14.56","67.21","42.8","43","98","54.27","True","10.794","9.0356","9.1654","0.1297","212087132245.95114","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","65.05","25.29","69.99","42.9","43","95.8","56.83","True","10.208","8.455","8.5886","0.1336","226652031008.44583","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","68.19","11.92","75.41","43.3","44","94.8","58.74","True","9.707","7.9719","8.0772","0.1053","240386132010.38382","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","75.97","28.75","82.17","44","45","97.5","66.28","True","9.765","7.6788","7.7816","0.1028","249563064521.72754","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","79.66","12.68","89.88","44.4","45","93","69.07","True","9.692","7.4935","7.5984","0.105","255735250264.41742","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2167","2152.6","2152","2160","16301","16301","16301","True","-14.4","none","84.07","27.02","91.68","45.2","46","97.6","71.5","True","9.14","7.4132","7.5111","0.0979","258503882242.89673","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","87.77","16.41","97.45","45.7","47","95.5","75.36","True","9.178","7.3111","7.4111","0.1","262114598343.946","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2475","2460.5","2460","2467","15194.5","810","16301","True","-14.5","none","92.5","14.33","101.9","46.6","48","92.5","78.81","True","9.131","7.2426","7.3626","0.1199","264591588947.75177","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2625","2609.4","2602","2610","16301","16301","16301","True","-15.6","none","94.24","27.88","103.45","47.3","48","93.6","81.05","True","9.119","7.1992","7.3045","0.1053","266189706073.8645","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2782","2737.1","2730","2752","16301","16301","16301","False","-44.9","below","92.81","15.58","105","47.2","48","92.5","79.79","True","9.158","7.166","7.2681","0.1021","267422399418.78806","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2932","2859","2850","2880","15109.4","810","16301","False","-73","below","96.1","16.41","105.99","47.4","48","91.8","82.33","True","9.161","7.1393","7.2502","0.1109","268420145698.88904","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","2919.5","2910","2932","16301","16301","16301","False","-170.5","below","96.39","31.34","106.25","48.2","49","97.5","82.75","True","9.226","7.1277","7.2271","0.0993","268857369265.39255","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
