target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.4,328.92893843737664,51.94,13801.0,1790267870.5426,1790267880.3839,0.72,1230.0,20,-420
1395,1392.2,346.0816536509739,52.32,13801.0,1790267890.6906,1790267900.0565,0.72,1335.0,19,-420
1545,1537.0,359.975257790842,53.55,13801.0,1790267910.1555,1790267919.1638,0.72,1447.0,18,-420
1702,1695.0,372.60453194265364,57.55,13801.0,1790267929.0472,1790267937.7349,0.76,1635.0,17,-420
1852,1845.0,376.50577540043014,61.02,12989.1,1790267947.9805,1790267956.5942,0.795,1770.0,17,-420
2010,2002.0,377.4262539901371,62.62,12989.1,1790267966.8457,1790267975.4475,0.84,1935.0,17,-420
2167,2152.5,377.67590835198945,64.72,13801.0,1790267985.1982,1790267993.7974,0.845,1957.0,17,-420
2317,2310.0,377.7496061883597,69.51,13801.0,1790268003.5898,1790268012.1891,0.885,2085.0,18,-420
2475,2467.0,378.00943829880885,75.45,13801.0,1790268022.054,1790268030.6379,0.93,2212.0,17,-420
2625,2617.0,377.92487301069093,80.1,12989.1,1790268040.8535,1790268049.4658,0.98,2332.0,17,-420
2782,2745.9,378.0720620274538,87.21,13813.5,1790268059.2552,1790268067.8405,1.02,2422.0,17,-420
2932,2747.7,377.9319921325124,88.71,13801.0,1790268077.563,1790268086.1365,1.02,2422.0,17,-420
3090,2753.0,378.05866873603594,88.54,13801.0,1790268096.024,1790268104.5991,1.02,2422.0,17,-420
