target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.7,294.5188326364438,48.82,13210.5,1790268411.4012,1790268423.2724,0.72,1230.0,24,-420
1395,1393.0,318.4103034615771,51.42,13801.0,1790268433.0567,1790268444.0637,0.72,1335.0,22,-420
1545,1537.0,349.292175734579,53.56,13801.0,1790268454.153,1790268464.1538,0.72,1462.0,20,-420
1702,1695.0,386.30144131157437,57.85,13801.0,1790268474.1741,1790268483.2516,0.755,1605.0,18,-420
1852,1845.0,418.46893952570605,64.52,13801.0,1790268493.1121,1790268501.4921,0.795,1777.0,17,-420
2010,2002.0,419.0941433418745,65.79,12989.1,1790268511.4739,1790268519.8604,0.84,1942.0,16,-420
2167,2160.0,419.25234014387763,66.76,13801.0,1790268529.8138,1790268538.1745,0.845,1965.0,17,-420
2317,2310.0,419.63103173914106,71.47,13801.0,1790268548.1688,1790268556.5214,0.89,2085.0,16,-420
2475,2467.0,419.7937737488984,78.84,12989.1,1790268566.5703,1790268574.8936,0.93,2212.0,17,-420
2625,2617.0,419.79108738182055,84.38,13814.3,1790268584.8618,1790268593.1877,0.98,2332.0,16,-420
2782,2752.6,419.7304562671106,91.25,13801.0,1790268603.1619,1790268611.501,1.02,2422.0,17,-420
2932,2759.5,419.9574767447047,91.11,12934.9,1790268621.5075,1790268629.8442,1.02,2422.0,16,-420
3090,2758.4,419.8129937899481,88.28,12934.9,1790268639.8768,1790268648.2039,1.02,2430.0,17,-420
