"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.7","1230","1237","13210.5","810","13801","True","-1.3","none","48.82","10.62","52.96","39.8","40","95.4","44.25","True","1790268411.4012","1790268423.2724","13.596","11.6936","11.8667","0.173","294518832636.4438","byte/s","True","22","25","0x0000000000000400"
"1395","1393","1387","1395","13801","13801","13801","True","-2","none","51.42","21.19","54.56","40.1","41","97.5","46.51","True","1790268433.0567","1790268444.0637","13.045","10.8162","11.007","0.1908","318410303461.5771","byte/s","True","20","24","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","53.56","16.8","57.47","41.5","42","95.8","48","True","1790268454.153","1790268464.1538","11.936","9.8599","9.9971","0.1371","349292175734.57904","byte/s","True","18","22","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","57.85","18.08","62.65","43.2","44","95.5","51.2","True","1790268474.1741","1790268483.2516","10.891","8.9153","9.0775","0.1622","386301441311.57434","byte/s","True","17","20","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","64.52","23.22","69.42","44.7","45","94.6","56.57","True","1790268493.1121","1790268501.4921","10.295","8.23","8.3851","0.155","418468939525.70605","byte/s","True","16","19","0x0000000000000400"
"2010","2002","2002","2002","12989.1","810","13801","True","-8","none","65.79","13.47","73.03","46.1","47","93.6","57.52","True","1790268511.4739","1790268519.8604","10.324","8.2177","8.3801","0.1624","419094143341.8745","byte/s","True","16","19","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","66.76","13.9","74.5","47.3","48","93.6","59","True","1790268529.8138","1790268538.1745","10.313","8.2146","8.3551","0.1405","419252340143.8776","byte/s","True","15","19","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","71.47","23.59","78.09","48.5","49","95.1","63.15","True","1790268548.1688","1790268556.5214","10.347","8.2072","8.3524","0.1452","419631031739.14105","byte/s","True","15","19","0x0000000000000400"
"2475","2467","2467","2467","12989.1","810","13801","True","-8","none","78.84","18.06","85.29","50.2","51","90.8","69.41","True","1790268566.5703","1790268574.8936","10.243","8.204","8.3224","0.1184","419793773748.8984","byte/s","True","16","19","0x0000000000000400"
"2625","2617","2617","2617","13814.3","13801","14001","True","-8","none","84.38","18.4","94.14","52.1","53","93.1","74.77","True","1790268584.8618","1790268593.1877","10.282","8.2041","8.329","0.1249","419791087381.82056","byte/s","True","15","19","0x0000000000000400"
"2782","2752.6","2745","2760","13801","13801","13801","True","-29.4","none","91.25","33.5","99.03","51.7","52","94.4","81.21","True","1790268603.1619","1790268611.501","10.334","8.2053","8.3419","0.1367","419730456267.1106","byte/s","True","15","19","0x0000000000000400"
"2932","2759.5","2752","2760","12934.9","810","13801","False","-172.5","below","91.11","19.74","98.53","50.6","51","93.5","80.35","True","1790268621.5075","1790268629.8442","10.306","8.2008","8.3389","0.138","419957476744.7047","byte/s","True","15","19","0x0000000000000400"
"3090","2758.4","2752","2760","12934.9","810","13801","False","-331.6","below","88.28","19.64","98.67","49.7","51","93.3","77.75","True","1790268639.8768","1790268648.2039","10.346","8.2037","8.3296","0.1259","419812993789.9481","byte/s","True","15","19","0x0000000000000400"
