"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1234.8","1230","1237","13210.5","810","13801","True","-2.2","none","50.77","11","53.9","42.8","43","92.4","46.01","True","1790267596.4039","1790267608.1311","13.594","11.5524","11.7281","0.1757","298119822164.4645","byte/s","True","22","25","0x0000000000000400"
"1395","1392.6","1387","1395","13801","13801","13801","True","-2.4","none","52.01","14.49","55.81","42","42","98.1","46.85","True","1790267618.1226","1790267629.001","13.062","10.6955","10.8756","0.1801","322003909991.3941","byte/s","True","20","24","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","53.61","13.35","58.13","41.1","42","97.3","48.2","True","1790267639.1511","1790267649.1574","11.921","9.8483","10.0023","0.154","349704112649.29535","byte/s","True","18","22","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","58.3","12.72","63.89","41.4","42","96","51.38","True","1790267659.1797","1790267668.0947","10.844","8.7696","8.9138","0.1442","392719263095.3852","byte/s","True","17","20","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","63.2","15.15","69.27","41.7","42","96.4","55.19","True","1790267678.1317","1790267686.5196","10.34","8.232","8.3874","0.1554","418368292231.599","byte/s","True","16","19","0x0000000000000400"
"2010","2002","2002","2002","12934.9","810","13801","True","-8","none","67.08","15.04","72.87","41.9","43","93.4","59.2","True","1790267696.3931","1790267704.7623","10.296","8.2162","8.3693","0.153","419171109578.1224","byte/s","True","15","19","0x0000000000000400"
"2167","2160","2160","2160","12989.1","810","13801","True","-7","none","66.46","13.94","73.82","42.1","43","93.8","58.33","True","1790267714.7986","1790267723.1605","10.313","8.2119","8.3589","0.147","419389859357.7773","byte/s","True","16","19","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","70.16","20.67","76.8","42.7","43","96.1","62.21","True","1790267733.0934","1790267741.4546","10.343","8.2131","8.3637","0.1506","419331248479.4661","byte/s","True","15","19","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","76.68","28.49","83.14","43.3","44","95.5","67.21","True","1790267751.4817","1790267759.845","10.329","8.2038","8.3673","0.1635","419807113989.9189","byte/s","True","15","19","0x0000000000000400"
"2625","2617","2617","2617","12934.9","810","13801","True","-8","none","81.06","16.77","90.47","44","45","92.9","71.31","True","1790267769.9213","1790267778.2592","10.361","8.2043","8.3378","0.1335","419781109747.6871","byte/s","True","15","19","0x0000000000000400"
"2782","2754.1","2752","2775","12934.9","810","13801","True","-27.9","none","85.77","19.95","96.27","45.3","46","93.1","76.14","True","1790267788.3288","1790267796.6686","10.345","8.2013","8.3397","0.1385","419934070350.899","byte/s","True","15","19","0x0000000000000400"
"2932","2753.5","2752","2775","13801","13801","13801","False","-178.5","below","86.94","19.76","96.28","45.6","46","94.6","76.64","True","1790267806.6662","1790267815.018","10.339","8.2064","8.3522","0.1458","419673918483.32465","byte/s","True","15","19","0x0000000000000400"
"3090","2755.1","2752","2775","13801","13801","13801","False","-334.9","below","89.04","30.43","96.61","45.9","47","94.1","78.71","True","1790267825.053","1790267833.3813","10.348","8.2002","8.3308","0.1306","419990857516.0782","byte/s","True","15","19","0x0000000000000400"
