"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.4","1230","1237","13801","13801","13801","True","-1.6","none","51.94","16.28","55.78","39.9","40","95.3","46.5","True","1790267870.5426","1790267880.3839","12.009","9.7042","9.8442","0.14","328928938437.37665","byte/s","True","18","22","0x0000000000000400"
"1395","1392.2","1387","1395","13801","13801","13801","True","-2.8","none","52.32","11.62","57.35","39.8","40","95.2","46.71","True","1790267890.6906","1790267900.0565","11.394","9.2233","9.3673","0.1441","346081653650.97394","byte/s","True","17","21","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","53.55","12.34","58.6","40","41","97","47.24","True","1790267910.1555","1790267919.1638","10.87","8.8673","9.0114","0.1441","359975257790.84204","byte/s","True","17","20","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","57.55","17.83","62.3","41.6","42","95.7","50.89","True","1790267929.0472","1790267937.7349","10.861","8.5667","8.6911","0.1244","372604531942.6536","byte/s","True","16","20","0x0000000000000400"
"1852","1845","1845","1845","12989.1","810","13801","True","-7","none","61.02","13.1","66.32","43","44","88.9","53.92","True","1790267947.9805","1790267956.5942","10.888","8.478","8.6163","0.1384","376505775400.4301","byte/s","True","16","20","0x0000000000000400"
"2010","2002","2002","2002","12989.1","810","13801","True","-8","none","62.62","13.31","70.49","44.6","45","93.8","54.98","True","1790267966.8457","1790267975.4475","10.343","8.4573","8.6042","0.1469","377426253990.13715","byte/s","True","16","19","0x0000000000000400"
"2167","2152.5","2152","2160","13801","13801","13801","True","-14.5","none","64.72","13.59","71.54","45.9","47","93.9","56.63","True","1790267985.1982","1790267993.7974","10.336","8.4517","8.5916","0.1399","377675908351.98944","byte/s","True","16","19","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","69.51","21.59","75.49","47.5","48","95.6","61.07","True","1790268003.5898","1790268012.1891","10.329","8.45","8.5995","0.1495","377749606188.3597","byte/s","True","16","19","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","75.45","26.67","81.85","49.2","50","95.4","67.1","True","1790268022.054","1790268030.6379","10.83","8.4442","8.5839","0.1396","378009438298.80884","byte/s","True","16","20","0x0000000000000400"
"2625","2617","2617","2617","12989.1","810","13801","True","-8","none","80.1","18.07","90.13","50.9","52","93.8","70.31","True","1790268040.8535","1790268049.4658","10.325","8.4461","8.609","0.1629","377924873010.6909","byte/s","True","16","19","0x0000000000000400"
"2782","2745.9","2745","2760","13813.5","13801","14001","False","-36.1","below","87.21","22.73","96.5","53.1","54","93.9","77.21","True","1790268059.2552","1790268067.8405","10.32","8.4428","8.5799","0.1371","378072062027.4538","byte/s","True","16","19","0x0000000000000400"
"2932","2747.7","2745","2760","13801","13801","13801","False","-184.3","below","88.71","30.24","95.79","51.7","52","96.4","78.31","True","1790268077.563","1790268086.1365","10.344","8.446","8.5671","0.1211","377931992132.5124","byte/s","True","16","19","0x0000000000000400"
"3090","2753","2752","2760","13801","13801","13801","False","-337","below","88.54","32.94","95.82","50.5","51","94.9","78.7","True","1790268096.024","1790268104.5991","10.361","8.4431","8.5749","0.1318","378058668736.03595","byte/s","True","16","19","0x0000000000000400"
