target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1233.8,298.1853550990358,49.46,13210.5,1790268685.4244,1790268697.1509,0.72,1245.0,24,-420
1395,1393.0,321.4614196173133,51.78,13151.4,1790268707.0809,1790268717.9702,0.72,1350.0,22,-420
1545,1537.0,349.440983207653,53.93,13801.0,1790268728.1213,1790268738.1056,0.72,1462.0,20,-420
1702,1695.0,392.6254990243297,59.03,13801.0,1790268748.0534,1790268756.9727,0.76,1635.0,17,-420
1852,1845.0,418.56576907890644,61.28,12934.9,1790268766.9842,1790268775.3545,0.795,1777.0,17,-420
2010,2002.0,419.2707705296506,65.11,13801.0,1790268785.3625,1790268793.724,0.84,1935.0,17,-420
2167,2160.0,419.15287670130294,66.8,13801.0,1790268803.7197,1790268812.0963,0.845,1957.0,17,-420
2317,2310.0,419.5753743708007,70.81,13801.0,1790268822.1258,1790268830.4728,0.89,2085.0,17,-420
2475,2467.0,419.7095405243445,73.81,12934.9,1790268840.5164,1790268848.8775,0.93,2212.0,16,-420
2625,2617.0,419.60578548164926,79.77,12934.9,1790268858.9911,1790268867.3498,0.98,2340.0,17,-420
2782,2754.1,419.9226676561062,85.72,13801.0,1790268877.3655,1790268885.7054,1.02,2430.0,16,-420
2932,2753.5,419.8864002464429,87.89,13801.0,1790268895.6996,1790268904.0518,1.025,2430.0,17,-420
3090,2753.4,419.4500396151817,88.38,13801.0,1790268914.2145,1790268922.5627,1.02,2430.0,17,-420
