"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.4","1230","1237","13801","13801","13801","True","-1.6","none","51.88","14.36","55.92","39.9","40","97.1","46.44","True","1790268959.7013","1790268969.5686","11.967","9.7081","9.8731","0.165","328797859402.32135","byte/s","True","18","22","0x0000000000000400"
"1395","1393.1","1387","1395","13801","13801","13801","True","-1.9","none","52.75","13.61","57.31","39.7","40","97.8","46.97","True","1790268979.7404","1790268989.1167","11.327","9.2319","9.3764","0.1445","345757794498.5428","byte/s","True","17","21","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","55.09","24.92","58.7","41.2","42","97.8","48.66","True","1790268999.0971","1790269008.095","10.858","8.842","9.0007","0.1587","361004848853.79645","byte/s","True","17","20","0x0000000000000400"
"1702","1695","1695","1695","12989.1","810","13801","True","-7","none","56.1","12.43","62.23","42.6","43","92.9","49.44","True","1790269017.9864","1790269026.7238","10.874","8.585","8.7418","0.1569","371812753978.7941","byte/s","True","16","20","0x0000000000000400"
"1852","1845","1845","1845","12989.1","810","13801","True","-7","none","60.58","13.62","66.52","44","45","94","53.14","True","1790269036.9332","1790269045.5509","10.329","8.4791","8.6176","0.1386","376457072854.77844","byte/s","True","16","19","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","65","19.3","70.74","45.6","46","96.2","57.33","True","1790269055.3006","1790269063.9158","10.345","8.4542","8.6123","0.158","377562465710.87213","byte/s","True","16","19","0x0000000000000400"
"2167","2158.5","2152","2160","13801","13801","13801","True","-8.5","none","67.12","24.26","72","46.8","47","95.6","58.67","True","1790269073.6851","1790269082.2828","10.361","8.4549","8.5967","0.1418","377531662038.1515","byte/s","True","16","19","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","71.01","32.63","75.66","48.3","49","100","62.38","True","1790269092.0844","1790269100.6617","10.358","8.4465","8.5778","0.1313","377908219519.17914","byte/s","True","16","19","0x0000000000000400"
"2475","2467","2467","2467","12989.1","810","13801","True","-8","none","74.13","17.87","82.06","49.8","51","93.8","65.27","True","1790269110.4918","1790269119.0593","10.336","8.4452","8.5668","0.1216","377964839323.4879","byte/s","True","16","19","0x0000000000000400"
"2625","2617","2617","2617","13813.5","13801","14001","True","-8","none","82.1","18.38","90.29","51.6","53","94.1","72","True","1790269128.9076","1790269137.498","10.362","8.4479","8.5892","0.1413","377844961263.441","byte/s","True","16","19","0x0000000000000400"
"2782","2745.9","2745","2760","13801","13801","13801","False","-36.1","below","88.77","26.68","96.84","53.4","54","97.5","77.92","True","1790269147.298","1790269155.8648","10.312","8.4434","8.5679","0.1245","378046642001.8506","byte/s","True","16","19","0x0000000000000400"
"2932","2748.1","2745","2760","13801","13801","13801","False","-183.9","below","90.28","38.35","96.29","51.9","52","98.7","79.86","True","1790269165.6433","1790269174.2087","10.311","8.4448","8.5652","0.1203","377982710772.35046","byte/s","True","16","19","0x0000000000000400"
"3090","2752.5","2752","2760","12989.1","810","13801","False","-337.5","below","87.44","23.81","95.97","50.6","51","93.8","77.27","True","1790269184.0204","1790269192.6053","10.361","8.4451","8.5854","0.1403","377972044988.6866","byte/s","True","16","19","0x0000000000000400"
