target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.4,328.79785940232136,51.88,13801.0,1790268959.7013,1790268969.5686,0.725,1230.0,20,-420
1395,1393.1,345.7577944985428,52.75,13801.0,1790268979.7404,1790268989.1167,0.725,1335.0,19,-420
1545,1537.0,361.00484885379643,55.09,13801.0,1790268999.0971,1790269008.095,0.72,1462.0,18,-420
1702,1695.0,371.81275397879415,56.1,12989.1,1790269017.9864,1790269026.7238,0.755,1605.0,18,-420
1852,1845.0,376.45707285477846,60.58,12989.1,1790269036.9332,1790269045.5509,0.795,1770.0,17,-420
2010,2002.0,377.5624657108721,65.0,13801.0,1790269055.3006,1790269063.9158,0.84,1935.0,18,-420
2167,2158.5,377.53166203815147,67.12,13801.0,1790269073.6851,1790269082.2828,0.845,1957.0,17,-420
2317,2310.0,377.9082195191791,71.01,13801.0,1790269092.0844,1790269100.6617,0.89,2085.0,17,-420
2475,2467.0,377.9648393234879,74.13,12989.1,1790269110.4918,1790269119.0593,0.93,2212.0,17,-420
2625,2617.0,377.844961263441,82.1,13813.5,1790269128.9076,1790269137.498,0.98,2332.0,17,-420
2782,2745.9,378.0466420018506,88.77,13801.0,1790269147.298,1790269155.8648,1.02,2422.0,17,-420
2932,2748.1,377.98271077235046,90.28,13801.0,1790269165.6433,1790269174.2087,1.02,2422.0,17,-420
3090,2752.5,377.9720449886866,87.44,12989.1,1790269184.0204,1790269192.6053,1.02,2422.0,17,-420
