target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1234.8,294.32821580257536,49.17,13210.5,1790269499.5959,1790269511.4758,0.725,1230.0,24,-420
1395,1393.0,318.1707774441924,50.85,13801.0,1790269521.3052,1790269532.3097,0.72,1335.0,22,-420
1545,1537.0,349.68333757273945,52.27,13801.0,1790269542.4225,1790269552.4204,0.72,1462.0,20,-420
1702,1695.0,387.3908594586361,57.21,13801.0,1790269562.429,1790269571.4667,0.755,1605.0,18,-420
1852,1845.0,418.51841927635036,63.7,13801.0,1790269581.3368,1790269589.7212,0.795,1777.0,17,-420
2010,2002.0,419.3173105095153,68.32,13801.0,1790269599.665,1790269608.0333,0.84,1942.0,16,-420
2167,2160.0,419.3554404598335,65.9,12934.9,1790269618.0502,1790269626.4246,0.845,1965.0,17,-420
2317,2310.0,419.5897077861138,70.51,13801.0,1790269636.3922,1790269644.7264,0.885,2085.0,16,-420
2475,2467.0,419.6400665268335,78.03,13801.0,1790269654.7507,1790269663.1105,0.93,2212.0,17,-420
2625,2617.0,419.6764601573152,86.06,12934.9,1790269673.134,1790269681.4872,0.98,2332.0,16,-420
2782,2748.3,419.9800560690473,88.84,12934.9,1790269691.5249,1790269699.8621,1.02,2422.0,17,-420
2932,2756.8,419.9652862840893,88.74,13801.0,1790269709.8839,1790269718.235,1.02,2422.0,16,-420
3090,2755.7,419.70013449048827,90.08,13801.0,1790269728.2817,1790269736.6452,1.02,2430.0,17,-420
