"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1402","1400.6","1395","1402","15681.4","810","16301","True","-1.4","none","51.07","11.91","55.23","40.3","41","92.8","46.87","True","15.036","12.7505","12.9476","0.1971","303162508741.71643","byte/s","True","25","28","0x0000000000000001;0x0000000000000000"
"1477","1470","1470","1470","15627.5","810","16301","True","-7","none","52.22","12.11","56.8","41.9","43","93.1","47.93","True","14.494","12.0284","12.1943","0.1659","321363104589.1138","byte/s","True","23","27","0x0000000000000001;0x0000000000000000"
"1560","1552","1552","1552","15596.9","810","16301","True","-8","none","53.71","12.86","59.31","43.3","44","92.3","49.23","True","13.934","11.5161","11.6908","0.1748","335659169631.09827","byte/s","True","22","26","0x0000000000000001;0x0000000000000000"
"1635","1627","1627","1627","15563.3","810","16301","True","-8","none","56.75","13.34","62.14","44.7","45","91","51.62","True","13.451","10.97","11.1332","0.1633","352368849776.84784","byte/s","True","21","25","0x0000000000000001;0x0000000000000000"
"1710","1702","1702","1702","15526.4","810","16301","True","-8","none","59.62","14.31","65.47","45.8","47","91.6","53.9","True","12.893","10.4408","10.6088","0.168","370228757657.8857","byte/s","True","20","24","0x0000000000000001;0x0000000000000000"
"1792","1785","1785","1785","15811.5","7001","16301","True","-7","none","62.14","16.53","68.07","47.2","48","92.5","56.38","True","12.333","10.127","10.2989","0.1719","381700389228.56934","byte/s","True","19","23","0x0000000000000001;0x0000000000000000"
"1867","1860","1860","1860","16301","16301","16301","True","-7","none","66.14","17.15","71.59","48.5","49","95.9","59.37","True","11.854","9.8083","9.9514","0.1431","394103012409.83466","byte/s","True","19","22","0x0000000000000001;0x0000000000000000"
"1942","1935","1935","1935","16301","16301","16301","True","-7","none","68.52","21.01","74.08","49.7","50","98.8","61.77","True","11.82","9.6314","9.7657","0.1343","401342341383.7407","byte/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2025","2017","2017","2017","15440.4","810","16301","True","-8","none","69.59","18.45","76.48","50.8","52","90.6","62.86","True","11.854","9.4958","9.6452","0.1493","407069776587.82874","byte/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2100","2085.4","2085","2092","15440.4","810","16301","True","-14.6","none","70.14","18.47","77.19","51.8","53","91.9","63.46","True","11.794","9.4789","9.6284","0.1495","407796921979.1974","byte/s","True","18","22","0x0000000000000001;0x0000000000000000"
