"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","136.43","22.7","144.73","56.2","58","97.4","114.76","True","1790303447.0558","1790303463.9536","21.13","16.6272","16.8993","0.272","8913226936948.037","FLOP/s","True","31","39","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","146.41","49.44","153.56","56.4","57","98.5","121.11","True","1790303476.2885","1790303491.6179","19.527","15.0492","15.3229","0.2737","9847840472271.086","FLOP/s","True","28","36","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","152.55","39.63","162.24","57.4","59","98.5","124.59","True","1790303503.8552","1790303517.8739","18.408","13.785","14.0224","0.2374","10750947512632.555","FLOP/s","True","26","34","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","160.77","45.07","171.01","57","58","98.4","129.37","True","1790303530.3113","1790303543.348","17.314","12.7647","13.037","0.2723","11610270437505.21","FLOP/s","True","24","32","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","168.35","64.29","179.04","57.7","59","96.5","133.51","True","1790303555.6618","1790303567.7936","16.262","11.9027","12.1275","0.2248","12451124080460.402","FLOP/s","True","22","30","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","171.22","26.59","186.3","57.5","59","95.6","133.1","True","1790303579.9517","1790303591.3509","15.253","11.1784","11.4005","0.2221","13257885560604.283","FLOP/s","True","21","28","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","184.08","63.06","196.99","57.8","59","98.8","141.74","True","1790303603.2817","1790303614.0088","14.607","10.5437","10.7259","0.1822","14055958648357.281","FLOP/s","True","20","27","0x0000000000000001;0x0000000000000000"
"1590","1514.2","1500","1515","9251","9251","9251","False","-75.8","below","182.56","32.35","200.01","57.7","60","96","140.94","True","1790303625.9745","1790303636.5533","14.687","10.3833","10.5752","0.1919","14273111651591.13","FLOP/s","True","19","27","0x0000000000000001;0x0000000000000000"
"1695","1514.2","1500","1515","9251","9251","9251","False","-180.8","below","188.07","76.95","199.46","58","59","97.5","144.82","True","1790303648.6821","1790303659.27","14.626","10.3885","10.5932","0.2048","14266036002352.916","FLOP/s","True","19","27","0x0000000000000001;0x0000000000000024;0x0000000000000000"
"1800","1514.2","1500","1515","9251","9251","9251","False","-285.8","below","183.66","40.32","200.31","57.9","60","99.2","141.62","True","1790303671.4083","1790303682.0064","14.725","10.3796","10.5987","0.219","14278171773748.754","FLOP/s","True","19","27","0x0000000000000001;0x0000000000000000"
"1905","1514.2","1500","1515","9251","9251","9251","False","-390.8","below","188.09","83.97","199.06","57.9","59","97.4","144.98","True","1790303694.1751","1790303704.7802","14.625","10.3906","10.6026","0.212","14263153292381.139","FLOP/s","True","19","27","0x0000000000000001;0x0000000000000024;0x0000000000000000"
"2010","1513.4","1485","1515","9251","9251","9251","False","-496.6","below","184.37","45.74","199.54","58.1","60","100","142.18","True","1790303716.8564","1790303727.4695","14.624","10.3865","10.6151","0.2286","14268766836640.8","FLOP/s","True","19","27","0x0000000000000001;0x0000000000000000"
"2115","1514.2","1500","1515","9251","9251","9251","False","-600.8","below","187.58","81.23","199.33","57.8","59","98.1","144.64","True","1790303739.6176","1790303750.218","14.67","10.3919","10.5994","0.2076","14261328654302.518","FLOP/s","True","19","27","0x0000000000000024;0x0000000000000001;0x0000000000000000"
