target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,8913.226936948036,136.43,9251.0,1790303447.0558,1790303463.9536,0.819,1335.0,33,-420
960,960.0,9847.840472271086,146.41,9251.0,1790303476.2885,1790303491.6179,0.819,1335.0,30,-420
1065,1065.0,10750.947512632554,152.55,9251.0,1790303503.8552,1790303517.8739,0.819,1335.0,28,-420
1170,1170.0,11610.27043750521,160.77,9251.0,1790303530.3113,1790303543.348,0.819,1335.0,26,-420
1275,1275.0,12451.124080460402,168.35,9251.0,1790303555.6618,1790303567.7936,0.812,1335.0,25,-420
1380,1380.0,13257.885560604283,171.22,9251.0,1790303579.9517,1790303591.3509,0.819,1335.0,23,-420
1485,1485.0,14055.958648357282,184.08,9251.0,1790303603.2817,1790303614.0088,0.819,1410.0,22,-420
1590,1514.2,14273.11165159113,182.56,9251.0,1790303625.9745,1790303636.5533,0.819,1440.0,21,-420
1695,1514.2,14266.036002352916,188.07,9251.0,1790303648.6821,1790303659.27,0.819,1440.0,21,-420
1800,1514.2,14278.171773748754,183.66,9251.0,1790303671.4083,1790303682.0064,0.819,1440.0,21,-420
1905,1514.2,14263.15329238114,188.09,9251.0,1790303694.1751,1790303704.7802,0.819,1440.0,21,-420
2010,1513.4,14268.766836640802,184.37,9251.0,1790303716.8564,1790303727.4695,0.819,1440.0,21,-420
2115,1514.2,14261.328654302517,187.58,9251.0,1790303739.6176,1790303750.218,0.819,1440.0,22,-420
