target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,6436.078859299559,142.54,9251.0,1790302443.725,1790302462.576,0.819,1335.0,38,-420
960,960.0,7229.745328412812,154.81,9251.0,1790302474.5766,1790302491.3563,0.819,1335.0,33,-420
1065,1065.0,8016.382684472331,163.52,9251.0,1790302503.1256,1790302518.2442,0.819,1335.0,30,-420
1170,1170.0,8790.304874724605,172.74,9251.0,1790302530.1557,1790302543.9547,0.819,1335.0,28,-420
1275,1275.0,9532.143336893656,179.91,9251.0,1790302556.2118,1790302568.9305,0.819,1335.0,25,-420
1380,1380.0,10282.27769968866,184.41,8867.3,1790302581.0286,1790302592.8046,0.812,1335.0,24,-420
1485,1485.0,11146.63713635503,198.12,9251.0,1790302604.8349,1790302615.7132,0.812,1410.0,22,-420
1590,1513.4,11360.604347978031,204.68,9251.0,1790302627.612,1790302638.2892,0.819,1440.0,22,-420
1695,1512.0,11369.044717300636,199.27,8829.0,1790302650.1843,1790302660.8481,0.819,1440.0,22,-420
1800,1514.2,11357.383061996677,206.52,9251.0,1790302673.0271,1790302683.7057,0.819,1440.0,21,-420
1905,1514.2,11367.439482076441,203.93,9251.0,1790302695.7604,1790302706.4095,0.819,1440.0,22,-420
2010,1514.2,11362.385356344696,210.49,9251.0,1790302718.4149,1790302729.0966,0.819,1440.0,21,-420
2115,1514.2,11367.902989256341,205.43,9251.0,1790302741.1712,1790302751.8479,0.819,1440.0,21,-420
