target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,565.6049699422689,137.52,9251.0,1790300626.6565,1790300635.9006,0.819,1335.0,19,-420
960,960.0,566.3026871586612,138.66,9251.0,1790300647.6902,1790300656.9512,0.812,1335.0,19,-420
1065,1065.0,567.1921819214668,132.8,8754.5,1790300668.6776,1790300677.9046,0.812,1335.0,19,-420
1170,1170.0,567.7849397550191,137.8,9251.0,1790300689.8972,1790300699.1115,0.819,1335.0,19,-420
1275,1275.0,567.8320685070738,140.26,9251.0,1790300711.0498,1790300720.2587,0.819,1335.0,18,-420
1380,1380.0,568.110693012334,141.8,9251.0,1790300732.1695,1790300741.4037,0.819,1335.0,18,-420
1485,1485.0,568.6948337599247,141.48,9251.0,1790300753.2521,1790300762.4633,0.812,1410.0,18,-420
1590,1515.0,568.9571615874293,143.38,9251.0,1790300774.255,1790300783.4571,0.819,1440.0,18,-420
1695,1515.0,569.0267507552069,140.88,9251.0,1790300795.3921,1790300804.5962,0.819,1440.0,18,-420
1800,1515.0,568.748609248753,139.01,9251.0,1790300816.4443,1790300825.6508,0.819,1440.0,18,-420
1905,1514.1,568.9714074961609,140.81,9251.0,1790300837.5018,1790300846.7118,0.819,1440.0,18,-420
2010,1515.0,568.7745929674726,145.75,9251.0,1790300858.5836,1790300867.8059,0.819,1440.0,19,-420
2115,1515.0,568.8379916434632,139.25,9251.0,1790300879.5821,1790300888.7693,0.819,1440.0,18,-420
