"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","122.38","27.34","128.32","54.9","57","98.7","104.95","True","1790301817.1231","1790301836.3206","23.26","18.8608","19.1995","0.3387","1434000428997.3452","FLOP/s","True","35","43","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","131.57","49.59","137.25","58.4","59","98.3","110.64","True","1790301848.4208","1790301865.5489","21.118","16.8164","17.1293","0.313","1608335318626.2136","FLOP/s","True","31","39","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","136.74","20.24","145.38","56","57","97.9","113.53","True","1790301877.7035","1790301893.1376","19.542","15.1542","15.4326","0.2784","1784739984111.7493","FLOP/s","True","28","36","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","141.93","19.71","151.96","56","58","96.3","119.43","True","1790301905.1969","1790301919.2329","17.941","13.8077","14.0365","0.2288","1958779824528.4688","FLOP/s","True","26","33","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","153.88","67.74","161.09","56.6","57","97.7","123.14","True","1790301931.2891","1790301944.1953","16.823","12.6826","12.9009","0.2183","2132550898829.7107","FLOP/s","True","23","31","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","158.31","18.61","168.82","57.4","59","93.8","124.52","True","1790301956.2375","1790301968.1706","15.7","11.7246","11.9305","0.2059","2306793031016.4346","FLOP/s","True","22","29","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","165.32","43.79","177.98","57.1","58","94.1","129.3","True","1790301979.9879","1790301991.0822","15.116","10.8999","11.0956","0.1957","2481328976539.522","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000000"
"1590","1513.5","1485","1515","9251","9251","9251","False","-76.5","below","169.78","32.71","181.43","57.2","59","97","131","True","1790302003.1612","1790302014.0734","14.648","10.7064","10.9148","0.2084","2526183947319.233","FLOP/s","True","20","27","0x0000000000000001;0x0000000000000000"
"1695","1512.9","1485","1515","8849","810","9251","False","-182.1","below","164.02","20.92","180.28","56.4","58","93.8","132.15","True","1790302025.8497","1790302036.7611","14.615","10.7033","10.9131","0.2098","2526903495639.524","FLOP/s","True","21","27","0x0000000000000024;0x0000000000000001;0x0000000000000000"
"1800","1512.8","1485","1515","9251","9251","9251","False","-287.2","below","167.55","46.8","181.82","57.4","59","96.9","129.35","True","1790302048.5476","1790302059.46","14.672","10.7078","10.91","0.2022","2525864392290.9995","FLOP/s","True","20","27","0x0000000000000001;0x0000000000000024;0x0000000000000000"
"1905","1514.2","1500","1515","9251","9251","9251","False","-390.8","below","172.27","86.65","180.43","57.2","58","100","133.03","True","1790302071.2558","1790302082.1601","14.653","10.7051","10.8991","0.1939","2526480147580.34","FLOP/s","True","20","27","0x0000000000000001;0x0000000000000024;0x0000000000000000"
"2010","1513.5","1485","1515","9251","9251","9251","False","-496.5","below","168.74","50.83","181.61","57.2","59","96.4","130.31","True","1790302094.0029","1790302104.9002","14.656","10.7076","10.8996","0.192","2525905815462.31","FLOP/s","True","20","27","0x0000000000000001;0x0000000000000000"
"2115","1514.2","1500","1515","9251","9251","9251","False","-600.8","below","171.13","75.38","180.44","57.2","58","97.9","132.18","True","1790302116.8224","1790302127.7296","14.653","10.7019","10.9028","0.2009","2527254154580.9106","FLOP/s","True","20","27","0x0000000000000001;0x0000000000000024;0x0000000000000000"
