target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,539.2444204270465,132.56,9251.0,1790300346.6415,1790300355.9081,0.819,1335.0,19,-420
960,960.0,539.2452776243134,132.14,9251.0,1790300367.7238,1790300376.9957,0.819,1335.0,19,-420
1065,1065.0,539.5027078838904,131.93,9251.0,1790300388.7786,1790300398.0374,0.812,1335.0,19,-420
1170,1170.0,539.5083590232899,126.39,8782.1,1790300409.8278,1790300419.1092,0.812,1335.0,19,-420
1275,1275.0,539.5143771731015,132.21,9251.0,1790300430.9175,1790300440.1855,0.812,1335.0,18,-420
1380,1380.0,539.4675965466537,129.97,8782.1,1790300451.932,1790300461.2183,0.819,1335.0,19,-420
1485,1485.0,539.917300712982,139.47,9251.0,1790300472.9991,1790300482.2563,0.819,1410.0,19,-420
1590,1515.0,540.04396108037,133.37,9251.0,1790300494.0054,1790300503.2605,0.819,1440.0,19,-420
1695,1515.0,540.0811814879175,137.25,9251.0,1790300515.2466,1790300524.5179,0.819,1440.0,18,-420
1800,1515.0,540.0296601310132,130.74,8754.5,1790300536.1022,1790300545.3715,0.819,1440.0,19,-420
1905,1515.0,540.0546339242878,129.41,8782.1,1790300557.2729,1790300566.5337,0.819,1440.0,18,-420
2010,1515.0,540.3186423409727,135.21,9251.0,1790300578.3846,1790300587.6503,0.819,1440.0,18,-420
2115,1515.0,540.2847481200956,128.58,8782.1,1790300599.3708,1790300608.6286,0.819,1440.0,18,-420
