target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,330.8361658227074,127.83,9262.4,1790300906.6379,1790300918.5667,0.819,1335.0,24,-420
960,960.0,348.615381911502,133.77,9251.0,1790300930.4701,1790300941.7986,0.819,1335.0,22,-420
1065,1065.0,365.273118165073,141.11,9251.0,1790300953.6476,1790300964.4555,0.812,1335.0,21,-420
1170,1170.0,379.07797529413494,141.66,9251.0,1790300976.3958,1790300986.8238,0.819,1335.0,21,-420
1275,1275.0,389.88194712092775,141.59,9251.0,1790300998.5374,1790301008.6449,0.819,1335.0,20,-420
1380,1380.0,399.0102353094639,141.42,8806.7,1790301020.6935,1790301030.6012,0.812,1335.0,20,-420
1485,1485.0,407.1617902753757,141.32,8782.1,1790301042.3375,1790301052.0218,0.819,1410.0,19,-420
1590,1514.2,408.7668767361047,146.08,8782.1,1790301064.047,1790301073.6756,0.819,1440.0,20,-420
1695,1515.0,408.7352060855305,145.11,9251.0,1790301085.5997,1790301095.2459,0.819,1440.0,20,-420
1800,1515.0,408.71536647264,150.86,9251.0,1790301107.3119,1790301116.9652,0.819,1440.0,19,-420
1905,1513.3,408.6184546166943,143.04,8782.1,1790301128.8133,1790301138.4611,0.819,1440.0,19,-420
2010,1515.0,408.72448650744695,148.04,9251.0,1790301150.4963,1790301160.1373,0.819,1440.0,19,-420
2115,1515.0,408.76022924286,147.05,8782.1,1790301172.0388,1790301181.689,0.819,1440.0,19,-420
