target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,8157.344555921243,128.38,9251.0,1790303768.8699,1790303785.3696,0.819,1335.0,33,-420
960,960.0,9155.172307703035,138.27,9251.0,1790303797.9949,1790303812.6795,0.812,1335.0,29,-420
1065,1065.0,10150.8594040351,148.3,9251.0,1790303825.0884,1790303838.3117,0.819,1335.0,26,-420
1170,1170.0,11134.451129020097,156.52,9251.0,1790303851.1209,1790303863.137,0.819,1335.0,24,-420
1275,1275.0,12127.287053390131,163.43,9251.0,1790303875.3491,1790303886.3913,0.819,1335.0,22,-420
1380,1380.0,13161.42457508622,168.54,9251.0,1790303898.5831,1790303908.789,0.819,1335.0,20,-420
1485,1485.0,14173.749285733238,184.56,9251.0,1790303921.3462,1790303930.8157,0.812,1410.0,19,-420
1590,1514.1,14450.97619321736,187.71,9251.0,1790303942.8986,1790303952.1798,0.819,1440.0,19,-420
1695,1514.1,14456.008727364335,184.93,9251.0,1790303964.4926,1790303973.7883,0.819,1440.0,19,-420
1800,1513.2,14452.119664855234,183.24,9251.0,1790303986.0955,1790303995.3663,0.819,1440.0,19,-420
1905,1512.4,14454.160761901865,180.32,9251.0,1790304007.7576,1790304017.0373,0.819,1440.0,18,-420
2010,1514.1,14453.535167408729,188.65,9251.0,1790304029.4469,1790304038.7257,0.819,1440.0,18,-420
2115,1514.1,14452.88002170558,186.55,9251.0,1790304051.0018,1790304060.2956,0.819,1440.0,18,-420
