target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,6152.478201618233,154.48,9251.0,1790302145.5962,1790302160.5014,0.819,1335.0,30,-420
960,960.0,6899.362820579545,168.85,9251.0,1790302172.7356,1790302186.0008,0.819,1335.0,27,-420
1065,1065.0,7646.080247768124,175.0,9251.0,1790302198.1092,1790302210.0793,0.812,1335.0,24,-420
1170,1170.0,8394.872606638608,191.98,9251.0,1790302221.8773,1790302232.8007,0.819,1335.0,22,-420
1275,1275.0,9115.87757988497,190.09,8806.7,1790302244.5093,1790302254.5441,0.812,1335.0,20,-420
1380,1380.0,9807.066683424364,216.8,9251.0,1790302266.7468,1790302276.0542,0.812,1335.0,19,-420
1485,1485.0,10025.179938762398,219.34,9251.0,1790302287.8346,1790302296.9641,0.812,1410.0,18,-420
1590,1514.1,9740.580973842354,217.83,9251.0,1790302308.8826,1790302318.2593,0.819,1440.0,19,-420
1695,1514.1,9743.806218378682,216.75,9251.0,1790302330.4242,1790302339.7893,0.819,1440.0,19,-420
1800,1513.2,9748.762032103932,213.67,9251.0,1790302351.5419,1790302360.9119,0.819,1440.0,19,-420
1905,1513.2,9740.794649795635,211.53,9251.0,1790302372.6397,1790302382.0369,0.819,1440.0,19,-420
2010,1514.1,9743.92199979858,218.56,9251.0,1790302394.2967,1790302403.6822,0.819,1440.0,18,-420
2115,1513.2,9741.313148557734,214.33,9251.0,1790302415.9786,1790302425.358,0.819,1440.0,19,-420
