"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","132.56","51.28","141.48","52.8","54","100","98.22","True","1790300346.6415","1790300355.9081","13.045","9.1217","9.2716","0.1499","539244420427.0466","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","132.14","41.95","142.5","54.8","56","95.8","98.08","True","1790300367.7238","1790300376.9957","13.006","9.1216","9.2737","0.1521","539245277624.3134","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","131.93","35.32","142.82","56.7","58","95.2","98.13","True","1790300388.7786","1790300398.0374","12.989","9.1173","9.2598","0.1425","539502707883.8903","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","8782.1","810","9251","True","0","none","126.39","16.73","144.55","55.6","57","89","99.01","True","1790300409.8278","1790300419.1092","12.995","9.1172","9.2845","0.1673","539508359023.2899","byte/s","True","18","24","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","132.21","30.25","144.11","56.6","58","95.9","98.56","True","1790300430.9175","1790300440.1855","12.996","9.1171","9.2681","0.151","539514377173.10144","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","8782.1","810","9251","True","0","none","129.97","17.72","145.25","54.8","56","91.8","101.98","True","1790300451.932","1790300461.2183","12.985","9.1179","9.2815","0.1636","539467596546.6537","byte/s","True","18","24","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","139.47","78.28","145.6","55.1","56","100","104.19","True","1790300472.9991","1790300482.2563","12.941","9.1103","9.2581","0.1478","539917300712.982","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1590","1515","1515","1515","9251","9251","9251","False","-75","below","133.37","21.93","148.88","56.8","58","95.7","105.6","True","1790300494.0054","1790300503.2605","13.049","9.1081","9.2552","0.1471","540043961080.37","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1695","1515","1515","1515","9251","9251","9251","False","-180","below","137.25","49.77","146.77","55.2","56","95.7","103.16","True","1790300515.2466","1790300524.5179","12.991","9.1075","9.2734","0.1659","540081181487.9176","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1800","1515","1515","1515","8754.5","810","9251","False","-285","below","130.74","19.87","145.94","53.8","55","94.1","103.67","True","1790300536.1022","1790300545.3715","13.034","9.1084","9.2729","0.1646","540029660131.01324","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1905","1515","1515","1515","8782.1","810","9251","False","-390","below","129.41","19.53","146.46","56.2","58","89.6","102.04","True","1790300557.2729","1790300566.5337","12.98","9.108","9.2628","0.1548","540054633924.2878","byte/s","True","18","24","0x0000000000000001;0x0000000000000000"
"2010","1515","1515","1515","9251","9251","9251","False","-495","below","135.21","31.12","148.5","56.8","58","99.6","101.77","True","1790300578.3846","1790300587.6503","13.004","9.1035","9.2696","0.1661","540318642340.97266","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"2115","1515","1515","1515","8782.1","810","9251","False","-600","below","128.58","20.59","146.91","55","56","91.2","101.68","True","1790300599.3708","1790300608.6286","13.019","9.1041","9.2577","0.1536","540284748120.0956","byte/s","True","18","24","0x0000000000000001;0x0000000000000000"
