"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.8","1230","1237","13801","13801","13801","True","-1.2","none","54.61","34.48","55.9","47.8","48","99","50.51","True","21.309","18.4257","18.6778","0.2521","7160735823067.974","FLOP/s","True","36","40","0x0000000000000400"
"1395","1388.5","1387","1395","13801","13801","13801","True","-6.5","none","58.67","38.24","60.42","47.1","48","98.6","53.71","True","19.211","16.119","16.374","0.255","8185442072455.396","FLOP/s","True","31","36","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","64.01","29.61","66.36","47.3","48","97.9","57.76","True","17.188","14.4526","14.6285","0.1759","9129254957097.326","FLOP/s","True","28","32","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","74.05","52.92","76.69","48.8","50","97.1","66.38","True","15.602","12.7871","12.9709","0.1838","10318328431355.379","FLOP/s","True","24","29","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","87","50.28","89.94","51","52","99","76.55","True","14.373","11.8542","11.9783","0.1241","11130385334779.09","FLOP/s","True","23","27","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","102.51","62.14","106.8","53.2","54","97.1","89.14","True","13.334","10.8103","10.9369","0.1267","12205211423368.38","FLOP/s","True","21","25","0x0000000000000400"
"2167","2152","2152","2152","13801","13801","13801","True","-15","none","107.41","41.44","115.21","54.4","56","96.9","92.86","True","12.817","10.2369","10.3788","0.1419","12888759201613.236","FLOP/s","True","19","24","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","122.29","50.22","132.1","57.1","59","97.4","103.7","True","11.77","9.2829","9.4185","0.1357","14213452595768.922","FLOP/s","True","18","22","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","151.6","97.71","160.89","61.2","63","97.3","127.97","True","11.199","8.6579","8.7785","0.1206","15239472580903.627","FLOP/s","True","16","21","0x0000000000000400"
"2625","2578.8","2565","2610","13801","13801","13801","False","-46.2","below","170.73","80.73","182.1","65.7","67","99.1","142.3","True","10.678","8.3146","8.433","0.1184","15868692245977.234","FLOP/s","True","15","20","0x0000000000000400"
"2782","2576.5","2565","2625","13801","13801","13801","False","-205.5","below","174.61","117.57","182.49","65.4","68","96.6","146.01","True","10.753","8.314","8.4693","0.1553","15869698873689.371","FLOP/s","True","16","20","0x0000000000000400"
"2932","2579.7","2520","2647","13801","13801","13801","False","-352.3","below","171","83.72","182.18","66.5","69","99.1","143.06","True","10.776","8.2941","8.4257","0.1316","15907784742282.963","FLOP/s","True","15","20","0x0000000000000400"
"3090","2576.1","2565","2617","13801","13801","13801","False","-513.9","below","174.51","107.25","183.14","66.8","68","97.8","145.85","True","10.665","8.3324","8.4604","0.128","15834715275846.059","FLOP/s","True","16","20","0x0000000000000400"
