"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.3","1230","1237","13151.4","810","13801","True","-0.7","none","67.61","12.85","75.48","46.2","47","92.8","60.99","True","12.978","10.6975","10.8493","0.1518","1599178127500.894","FLOP/s","True","20","24","0x0000000000000400"
"1395","1392.5","1387","1395","13117.3","810","13801","True","-2.5","none","69.18","13.21","78.01","45.9","47","90.9","62.3","True","12.376","10.0874","10.2773","0.19","1695900807706.7903","FLOP/s","True","19","23","0x0000000000000400"
"1545","1537","1537","1537","13079.3","810","13801","True","-8","none","71.89","13.94","80.3","45.9","47","93.7","64.39","True","11.793","9.6014","9.7385","0.1372","1781743469858.2231","FLOP/s","True","18","22","0x0000000000000004;0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","80.31","15.3","88.58","46.8","48","93.9","71.03","True","11.311","9.2582","9.4067","0.1485","1847783677929.6096","FLOP/s","True","18","21","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","87.66","24.02","95.01","47.8","49","95.7","77.5","True","11.287","9.1811","9.3169","0.1358","1863300557926.674","FLOP/s","True","18","21","0x0000000000000400"
"2010","2002","2002","2002","13036.8","810","13801","True","-8","none","93.45","18.02","105.08","48.9","50","93.5","82.97","True","11.373","9.1217","9.2587","0.137","1875443308078.4292","FLOP/s","True","17","21","0x0000000000000400"
"2167","2152.1","2145","2160","13801","13801","13801","True","-14.9","none","95.62","18.54","106.14","49.4","51","93.8","84.91","True","11.295","9.1039","9.245","0.1411","1879107518916.523","FLOP/s","True","17","21","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","103.34","22.24","112.87","50.5","52","95.9","91.52","True","11.178","9.0963","9.228","0.1317","1880677836579.9236","FLOP/s","True","18","21","0x0000000000000400"
"2475","2467","2467","2467","13812.8","13801","14001","True","-8","none","111.28","23.61","123.5","52","53","93.4","99.18","True","11.295","9.0591","9.1876","0.1285","1888395613620.2217","FLOP/s","True","17","21","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","123.98","26.69","136.37","53.9","56","94.6","110.44","True","11.177","9.0452","9.1694","0.1241","1891286752845.022","FLOP/s","True","17","21","0x0000000000000400"
"2782","2738.4","2737","2760","13401","7001","13801","False","-43.6","below","132.64","28.77","148.08","55.9","58","93.4","117.41","True","11.303","8.9938","9.1228","0.129","1902104352376.8599","FLOP/s","True","17","21","0x0000000000000400"
"2932","2738.4","2737","2760","13801","13801","13801","False","-193.6","below","134.08","28.89","148.33","56.4","58","93.4","119.61","True","11.286","8.9859","9.1205","0.1346","1903784519864.7886","FLOP/s","True","17","21","0x0000000000000400"
"3090","2738.4","2737","2760","13801","13801","13801","False","-351.6","below","136.38","40","148.44","56.8","59","95.3","121.48","True","11.251","9.0281","9.174","0.146","1894887422381.018","FLOP/s","True","17","21","0x0000000000000400"
