"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.3","1230","1237","13807.1","13801","14001","True","-1.7","none","64.41","13.21","68.67","47.8","48","95","60.17","True","19.294","17.1464","17.4139","0.2675","3682970773800.597","FLOP/s","True","33","36","0x0000000000000400"
"1395","1392.2","1387","1395","13801","13801","13801","True","-2.8","none","70.45","23.33","73.9","47.8","48","97.6","65.05","True","17.566","15.1303","15.3522","0.2219","4173722276045.418","FLOP/s","True","29","33","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","74.8","14.71","80.43","48.1","49","95.4","68.62","True","15.658","13.4525","13.6637","0.2111","4694269430152.363","FLOP/s","True","26","29","0x0000000000000400"
"1702","1695","1695","1695","13236.2","810","13801","True","-7","none","83.31","15.62","91","49.1","50","92.9","75.96","True","14.545","12.0444","12.2421","0.1976","5243070049565.353","FLOP/s","True","23","27","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","99.94","38.63","106.26","51.1","52","96.9","89.54","True","12.879","11.0147","11.1697","0.155","5733260760480.54","FLOP/s","True","21","24","0x0000000000000400"
"2010","2002","2002","2002","13117.3","810","13801","True","-8","none","110.04","18.46","122.85","53","55","93.1","98.49","True","12.322","10.0963","10.2611","0.1648","6254750279939.381","FLOP/s","True","19","23","0x0000000000000004;0x0000000000000400"
"2167","2143.2","2137","2160","13801","13801","13801","True","-23.8","none","117.28","19.33","129.14","54.3","56","95.2","104.37","True","11.875","9.5149","9.6638","0.1489","6636926514058.556","FLOP/s","True","18","22","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","134.08","28.17","146.65","56.5","58","95.4","117.12","True","10.803","8.7635","8.901","0.1375","7205969911670.49","FLOP/s","True","17","20","0x0000000000000400"
"2475","2465.7","2460","2467","13801","13801","13801","True","-9.3","none","156.57","54.15","169.91","59.8","62","97.1","135.71","True","10.253","8.3733","8.5126","0.1393","7541825110869.729","FLOP/s","True","16","19","0x0000000000000400"
"2625","2531.9","2497","2617","13376","7001","13801","False","-93.1","below","157.76","26.68","179.12","60.6","63","93","138.76","True","10.693","8.3031","8.4293","0.1262","7605531632283.055","FLOP/s","True","16","20","0x0000000000000400"
"2782","2534.4","2497","2760","13801","13801","13801","False","-247.6","below","163.31","53.17","179.8","61.4","63","94","142.16","True","10.136","8.3087","8.4392","0.1305","7600449500898.655","FLOP/s","True","16","19","0x0000000000000400"
"2932","2544.2","2497","2760","13813.5","13801","14001","False","-387.8","below","160.07","29.37","176.15","61.1","64","93.1","141.09","True","10.661","8.3087","8.4296","0.1209","7600428461529.862","FLOP/s","True","16","20","0x0000000000000004;0x0000000000000400"
"3090","2546.5","2490","2760","13376","7001","13801","False","-543.5","below","155.77","29.35","178.92","61.2","64","92.8","137.55","True","10.652","8.3036","8.4257","0.1221","7605135948829.456","FLOP/s","True","16","20","0x0000000000000400"
