"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","130.27","82.64","133.66","51.6","54","98.4","114.71","True","19.481","16.1213","16.4265","0.3051","8184275438456.463","FLOP/s","True","30","36","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","138.57","88.12","142.2","56","58","99","119.85","True","17.381","14.371","14.6386","0.2676","9181067803892.064","FLOP/s","True","27","32","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","145.71","52.33","153.5","58.6","59","100","127.81","True","15.739","12.962","13.2077","0.2457","10179104073581.533","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","156.61","81.64","162.61","57.5","58","99.9","136.27","True","14.719","11.8107","11.9761","0.1654","11171353029600.0","FLOP/s","True","22","27","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","161.41","42.58","175.19","57.5","59","98.1","138.57","True","13.557","10.8481","10.9946","0.1465","12162610533318.668","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","172.61","29.96","183.85","57.5","59","95.9","147.46","True","13","10.0007","10.1693","0.1686","13193213105887.734","FLOP/s","True","19","24","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","188.29","100.68","196.22","58.7","60","97.4","157.85","True","11.906","9.2895","9.452","0.1625","14203358152610.545","FLOP/s","True","18","22","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","206.57","30.58","222.39","59.4","61","94.4","172.22","True","11.415","8.6814","8.8339","0.1525","15198144179598.03","FLOP/s","True","16","21","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","237.32","39.3","256.43","61.7","64","94.9","195.6","True","10.904","8.1455","8.3241","0.1786","16198076953938.986","FLOP/s","True","15","20","0x0000000000000001;0x0000000000000000"
"1800","1763","1740","1770","9251","9251","9251","False","-37","below","261.85","45.43","289.46","63.8","66","97.1","212.33","True","10.262","7.8247","7.9408","0.1161","16862160393734.738","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000004"
"1905","1769","1740","1905","9251","9251","9251","False","-136","below","269.84","92.08","289.76","64.7","67","99.7","219.22","True","10.307","7.8342","7.9563","0.1221","16841625099448.727","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000004"
"2010","1763","1740","1785","9251","9251","9251","False","-247","below","274.91","132.5","290.02","65.3","67","99.5","224.1","True","10.29","7.8298","7.9492","0.1194","16851141589948.965","FLOP/s","True","15","19","0x0000000000000004;0x0000000000000000"
"2115","1759","1710","1785","9251","9251","9251","False","-356","below","261.67","37.65","289.68","64.3","67","93.3","213.6","True","10.296","7.8365","7.9468","0.1102","16836715653851.598","FLOP/s","True","15","19","0x0000000000000004;0x0000000000000000"
